accuracy,brier_sum,cohort,condition,ece_10_equal_bins,examples_per_second,forced_close_fraction,latency_p50_seconds,latency_p95_seconds,macro_f1,max_peak_allocated_bytes,mean_reasoning_tokens,n,natural_close_fraction,nll,prediction_counts,probability_metric_scope,slice,valid_fraction
0.0,1.5638215434617797,pilot,C128,0.760711362711469,0.27945564809949325,1.0,3.5813048080017325,3.6480325982003707,0.0,1293460992,128.0,133,0.0,4.273634757969976,"{'True': 63, 'False': 0, 'Unknown': 70, None: 0}","all restricted slot distributions, including invalid public readouts",class_False,1.0
0.46616541353383456,0.795713411301855,pilot,C128,0.36303427837845076,0.2796640916166878,1.0,3.5805872849996376,3.6502914289980253,0.21196581196581196,1293460992,128.0,133,0.0,1.4568131666394064,"{'True': 70, 'False': 1, 'Unknown': 62, None: 0}","all restricted slot distributions, including invalid public readouts",class_Unknown,1.0
0.3394495412844037,1.0236500200459295,pilot,C128,0.4410410479668084,0.2784633231885384,1.0,3.584662147997733,3.6932579963984606,0.2705254005713576,1265096192,128.0,109,0.0,2.39765982834413,"{'True': 60, 'False': 2, 'Unknown': 47, None: 0}","all restricted slot distributions, including invalid public readouts",family_AttNeg,1.0
0.40404040404040403,0.8506727424934859,pilot,C128,0.39687226486928534,0.280323456162084,1.0,3.561072319000232,3.6322631830975296,0.3254499479399078,1265873408,128.0,99,0.0,1.8933808284420124,"{'True': 48, 'False': 1, 'Unknown': 50, None: 0}","all restricted slot distributions, including invalid public readouts",family_AttNoneg,1.0
0.2916666666666667,1.024390904732726,pilot,C128,0.48705410305410624,0.28032786784794783,1.0,3.5562812205025693,3.615474760750658,0.23359830418653948,1293460992,128.0,96,0.0,2.163007804899315,"{'True': 53, 'False': 1, 'Unknown': 42, None: 0}","all restricted slot distributions, including invalid public readouts",family_RelNeg,1.0
0.4375,0.8795328950136659,pilot,C128,0.3542230520397425,0.27961494395096403,1.0,3.5854142280004453,3.638682046750546,0.3515171253324649,1293460992,128.0,96,0.0,2.089681065257885,"{'True': 57, 'False': 2, 'Unknown': 37, None: 0}","all restricted slot distributions, including invalid public readouts",family_RelNoneg,1.0
0.3725,0.890943133765407,pilot,C32,0.34279949828982353,1.0899572071889545,1.0,0.9165425604987831,0.9415494482505892,0.3453599621666849,1266261504,32.0,400,0.0,1.856872066875669,"{'True': 223, 'False': 65, 'Unknown': 112, None: 0}","all restricted slot distributions, including invalid public readouts",all,1.0
0.38345864661654133,0.9150158829396154,pilot,C32,0.3544321488168903,1.0891070229779334,1.0,0.9165381359998719,0.9432085268010268,0.24174115818111155,1266261504,32.0,133,0.0,2.1303831960191077,"{'True': 88, 'False': 17, 'Unknown': 28, None: 0}","all restricted slot distributions, including invalid public readouts",deep,1.0
0.3283582089552239,0.9225766049217071,pilot,C32,0.39705031087149434,1.09147747740544,1.0,0.9149021230005019,0.941766158199971,0.2572043010752688,1265484288,32.0,67,0.0,1.9433023279020676,"{'True': 28, 'False': 17, 'Unknown': 22, None: 0}","all restricted slot distributions, including invalid public readouts",shallow,1.0
0.3533834586466165,0.87839560044036,pilot,C32,0.3713888985321934,1.0902664448877488,1.0,0.9166364270022314,0.9391764483989391,0.17407407407407408,1266261504,32.0,133,0.0,1.5761799586573688,"{'True': 65, 'False': 21, 'Unknown': 47, None: 0}","all restricted slot distributions, including invalid public readouts",unknown,1.0
